key,datasetKey,publishingOrgKey,installationKey,hostingOrganizationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,projectId,programmeAcronym,extensions,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,scientificName,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,decimalLatitude,decimalLongitude,continent,gadm,year,month,day,eventDate,startDayOfYear,endDayOfYear,issues,lastInterpreted,license,isSequenced,identifiers,media,facts,relations,isInCluster,dnaSequenceID,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,gbifRegion,country,publishedByGbifRegion,identifier,dataGeneralizations,locality,gbifID,occurrenceID,infraspecificEpithet,dateIdentified,identifiedBy,typeStatus
2006001450,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.039+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,5332948,6,7707728.0,220.0,1354.0,4689.0,2881728.0,5332948.0,5332948,Castanopsis tungurrut (Blume) A.DC.,Castanopsis tungurrut (Blume) A.DC.,Plantae,Tracheophyta,Fagales,Fagaceae,Castanopsis,Castanopsis tungurrut,Castanopsis,tungurrut,SPECIES,ACCEPTED,EN,-0.024339,100.112129,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.13_1', 'name': 'Pasaman'}, 'level3': {'gid': 'IDN.30.13.12_1', 'name': 'Tigo Nagari'}}",,,,,,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID']",2025-02-06T17:50:44.039+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00000135'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm8.staticflickr.com/7845/31625560487_bfcfda6423_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00000135,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006001450,herb:catalog:HerbAnda:Plant:00000135,,1905-06-18T00:00:00,Shinji Fujii,
2006001470,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.042+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,5332948,6,7707728.0,220.0,1354.0,4689.0,2881728.0,5332948.0,5332948,Castanopsis tungurrut (Blume) A.DC.,Castanopsis tungurrut (Blume) A.DC.,Plantae,Tracheophyta,Fagales,Fagaceae,Castanopsis,Castanopsis tungurrut,Castanopsis,tungurrut,SPECIES,ACCEPTED,EN,-0.024339,100.112129,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.13_1', 'name': 'Pasaman'}, 'level3': {'gid': 'IDN.30.13.12_1', 'name': 'Tigo Nagari'}}",,,,,,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID']",2025-02-06T17:50:44.042+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00000136'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm5.staticflickr.com/4832/31625559507_6d690a141d_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00000136,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006001470,herb:catalog:HerbAnda:Plant:00000136,,1905-06-18T00:00:00,Shinji Fujii,
2006001456,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.042+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,5332948,6,7707728.0,220.0,1354.0,4689.0,2881728.0,5332948.0,5332948,Castanopsis tungurrut (Blume) A.DC.,Castanopsis tungurrut (Blume) A.DC.,Plantae,Tracheophyta,Fagales,Fagaceae,Castanopsis,Castanopsis tungurrut,Castanopsis,tungurrut,SPECIES,ACCEPTED,EN,-0.024339,100.112129,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.13_1', 'name': 'Pasaman'}, 'level3': {'gid': 'IDN.30.13.12_1', 'name': 'Tigo Nagari'}}",,,,,,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'IDENTIFIED_DATE_INVALID']",2025-02-06T17:50:44.042+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00000137'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm8.staticflickr.com/7862/31625557967_977e4a5929_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00000137,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006001456,herb:catalog:HerbAnda:Plant:00000137,,,Shinji Fujii,
2006001437,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.042+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,5332948,6,7707728.0,220.0,1354.0,4689.0,2881728.0,5332948.0,5332948,Castanopsis tungurrut (Blume) A.DC.,Castanopsis tungurrut (Blume) A.DC.,Plantae,Tracheophyta,Fagales,Fagaceae,Castanopsis,Castanopsis tungurrut,Castanopsis,tungurrut,SPECIES,ACCEPTED,EN,-0.024339,100.112129,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.13_1', 'name': 'Pasaman'}, 'level3': {'gid': 'IDN.30.13.12_1', 'name': 'Tigo Nagari'}}",,,,,,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID']",2025-02-06T17:50:44.042+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00000138'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm8.staticflickr.com/7816/46514552122_a9358ec7d5_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00000138,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006001437,herb:catalog:HerbAnda:Plant:00000138,,1905-06-18T00:00:00,Shinji Fujii,
2006001467,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.041+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,5332948,6,7707728.0,220.0,1354.0,4689.0,2881728.0,5332948.0,5332948,Castanopsis tungurrut (Blume) A.DC.,Castanopsis tungurrut (Blume) A.DC.,Plantae,Tracheophyta,Fagales,Fagaceae,Castanopsis,Castanopsis tungurrut,Castanopsis,tungurrut,SPECIES,ACCEPTED,EN,-0.024339,100.112129,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.13_1', 'name': 'Pasaman'}, 'level3': {'gid': 'IDN.30.13.12_1', 'name': 'Tigo Nagari'}}",,,,,,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID']",2025-02-06T17:50:44.041+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00000139'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm5.staticflickr.com/4866/46514551552_0c18442020_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00000139,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006001467,herb:catalog:HerbAnda:Plant:00000139,,1905-06-18T00:00:00,Shinji Fujii,
2006001440,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.037+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,5332948,6,7707728.0,220.0,1354.0,4689.0,2881728.0,5332948.0,5332948,Castanopsis tungurrut (Blume) A.DC.,Castanopsis tungurrut (Blume) A.DC.,Plantae,Tracheophyta,Fagales,Fagaceae,Castanopsis,Castanopsis tungurrut,Castanopsis,tungurrut,SPECIES,ACCEPTED,EN,-0.024339,100.112129,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.13_1', 'name': 'Pasaman'}, 'level3': {'gid': 'IDN.30.13.12_1', 'name': 'Tigo Nagari'}}",,,,,,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID']",2025-02-06T17:50:44.037+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00000140'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm8.staticflickr.com/7825/46514550902_5cdb77d6eb_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00000140,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006001440,herb:catalog:HerbAnda:Plant:00000140,,1905-06-18T00:00:00,Shinji Fujii,
2006001505,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.062+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,5332774,6,7707728.0,220.0,1354.0,4689.0,2876673.0,5332774.0,5332774,Lithocarpus crassinervius (Blume) Rehder,Lithocarpus crassinervius (Blume) Rehder,Plantae,Tracheophyta,Fagales,Fagaceae,Lithocarpus,Lithocarpus crassinervius,Lithocarpus,crassinervius,SPECIES,ACCEPTED,EN,-0.916667,100.497222,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.10_1', 'name': 'Padang'}, 'level3': {'gid': 'IDN.30.10.11_1', 'name': 'Pauh'}}",,,,,,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID']",2025-02-06T17:50:44.062+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00000195'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm8.staticflickr.com/7917/45652527235_9d05d83cb3_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00000195,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006001505,herb:catalog:HerbAnda:Plant:00000195,,,,
2006001962,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:43.848+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,7685317,6,7707728.0,220.0,941.0,6645.0,7299001.0,7685317.0,7685317,Dipterocarpus grandiflorus (Blanco) Blanco,Dipterocarpus grandiflorus (Blanco) Blanco,Plantae,Tracheophyta,Malvales,Dipterocarpaceae,Dipterocarpus,Dipterocarpus grandiflorus,Dipterocarpus,grandiflorus,SPECIES,ACCEPTED,EN,-0.906554,100.462674,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.10_1', 'name': 'Padang'}, 'level3': {'gid': 'IDN.30.10.11_1', 'name': 'Pauh'}}",,,,,,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']",2025-02-06T17:50:43.848+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00001916'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm8.staticflickr.com/7899/46486096312_d081451bc4_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00001916,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006001962,herb:catalog:HerbAnda:Plant:00001916,,,,
2006002065,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:43.866+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,4096877,6,7707728.0,220.0,941.0,6645.0,10803341.0,4096877.0,4096877,Shorea maxwelliana King,Shorea maxwelliana King,Plantae,Tracheophyta,Malvales,Dipterocarpaceae,Shorea,Shorea maxwelliana,Shorea,maxwelliana,SPECIES,ACCEPTED,EN,-0.940182,100.466001,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.10_1', 'name': 'Padang'}, 'level3': {'gid': 'IDN.30.10.11_1', 'name': 'Pauh'}}",,,,,,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID']",2025-02-06T17:50:43.866+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00001984'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm5.staticflickr.com/4804/45624520695_f10c6e2dc7_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00001984,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006002065,herb:catalog:HerbAnda:Plant:00001984,,2011-09-21T00:00:00,E. Suzuki,
2006002061,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:43.865+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,4096877,6,7707728.0,220.0,941.0,6645.0,10803341.0,4096877.0,4096877,Shorea maxwelliana King,Shorea maxwelliana King,Plantae,Tracheophyta,Malvales,Dipterocarpaceae,Shorea,Shorea maxwelliana,Shorea,maxwelliana,SPECIES,ACCEPTED,EN,-0.933333,100.5,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.10_1', 'name': 'Padang'}, 'level3': {'gid': 'IDN.30.10.11_1', 'name': 'Pauh'}}",,,,,,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID']",2025-02-06T17:50:43.865+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00001986'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm8.staticflickr.com/7927/45624519585_779c78cc76_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00001986,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006002061,herb:catalog:HerbAnda:Plant:00001986,,2011-09-21T00:00:00,E. Suzuki,
2006002116,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:43.866+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,4096877,6,7707728.0,220.0,941.0,6645.0,10803341.0,4096877.0,4096877,Shorea maxwelliana King,Shorea maxwelliana King,Plantae,Tracheophyta,Malvales,Dipterocarpaceae,Shorea,Shorea maxwelliana,Shorea,maxwelliana,SPECIES,ACCEPTED,EN,-0.933333,100.5,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.10_1', 'name': 'Padang'}, 'level3': {'gid': 'IDN.30.10.11_1', 'name': 'Pauh'}}",,,,,,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID']",2025-02-06T17:50:43.866+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00001987'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm5.staticflickr.com/4875/46538190241_eb5fe1ce24_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00001987,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006002116,herb:catalog:HerbAnda:Plant:00001987,,2011-09-21T00:00:00,E. Suzuki,
2006002086,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:43.862+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,4096877,6,7707728.0,220.0,941.0,6645.0,10803341.0,4096877.0,4096877,Shorea maxwelliana King,Shorea maxwelliana King,Plantae,Tracheophyta,Malvales,Dipterocarpaceae,Shorea,Shorea maxwelliana,Shorea,maxwelliana,SPECIES,ACCEPTED,EN,-0.916667,100.5,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.10_1', 'name': 'Padang'}, 'level3': {'gid': 'IDN.30.10.11_1', 'name': 'Pauh'}}",,,,,,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID']",2025-02-06T17:50:43.862+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00001990'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm5.staticflickr.com/4839/46538188441_49d1a0d910_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00001990,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006002086,herb:catalog:HerbAnda:Plant:00001990,,2011-09-21T00:00:00,E. Suzuki,
2006002127,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:43.863+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,4096877,6,7707728.0,220.0,941.0,6645.0,10803341.0,4096877.0,4096877,Shorea maxwelliana King,Shorea maxwelliana King,Plantae,Tracheophyta,Malvales,Dipterocarpaceae,Shorea,Shorea maxwelliana,Shorea,maxwelliana,SPECIES,ACCEPTED,EN,-0.897222,100.534167,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.10_1', 'name': 'Padang'}, 'level3': {'gid': 'IDN.30.10.11_1', 'name': 'Pauh'}}",,,,,,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID']",2025-02-06T17:50:43.863+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00001995'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm8.staticflickr.com/7859/46538185621_c48cdb0d79_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00001995,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006002127,herb:catalog:HerbAnda:Plant:00001995,,2011-09-21T00:00:00,E. Suzuki,
2006002094,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.374+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,4096473,6,7707728.0,220.0,941.0,6645.0,10803341.0,4096473.0,4096473,Shorea ovata Dyer ex Brandis,Shorea ovata Dyer ex Brandis,Plantae,Tracheophyta,Malvales,Dipterocarpaceae,Shorea,Shorea ovata,Shorea,ovata,SPECIES,ACCEPTED,EN,-1.477707,102.441969,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.8_1', 'name': 'Jambi'}, 'level2': {'gid': 'IDN.8.11_1', 'name': 'Tebo'}, 'level3': {'gid': 'IDN.8.11.8_1', 'name': 'Tebo Tengah'}}",,,,,,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID']",2025-02-06T17:50:44.374+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00002011'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm5.staticflickr.com/4915/46538177321_73ffa797f5_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00002011,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006002094,herb:catalog:HerbAnda:Plant:00002011,,,,
2006002140,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.374+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,4096473,6,7707728.0,220.0,941.0,6645.0,10803341.0,4096473.0,4096473,Shorea ovata Dyer ex Brandis,Shorea ovata Dyer ex Brandis,Plantae,Tracheophyta,Malvales,Dipterocarpaceae,Shorea,Shorea ovata,Shorea,ovata,SPECIES,ACCEPTED,EN,-1.477707,102.441969,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.8_1', 'name': 'Jambi'}, 'level2': {'gid': 'IDN.8.11_1', 'name': 'Tebo'}, 'level3': {'gid': 'IDN.8.11.8_1', 'name': 'Tebo Tengah'}}",,,,,,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID']",2025-02-06T17:50:44.374+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00002012'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm8.staticflickr.com/7844/31597857267_9a18f303b3_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00002012,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006002140,herb:catalog:HerbAnda:Plant:00002012,,,,
