key,datasetKey,publishingOrgKey,installationKey,hostingOrganizationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,projectId,programmeAcronym,extensions,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,scientificName,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,decimalLatitude,decimalLongitude,continent,gadm,year,month,day,eventDate,startDayOfYear,endDayOfYear,issues,lastInterpreted,license,isSequenced,identifiers,media,facts,relations,isInCluster,dnaSequenceID,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,gbifRegion,country,publishedByGbifRegion,identifier,dataGeneralizations,locality,gbifID,occurrenceID,infraspecificEpithet,dateIdentified,identifiedBy
2006012007,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:43.485+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,3191373,6,7707728,220,1370,2417,3191366.0,3191373.0,3191373,Polygala paniculata L.,Polygala paniculata L.,Plantae,Tracheophyta,Fabales,Polygalaceae,Polygala,Polygala paniculata,Polygala,paniculata,SPECIES,ACCEPTED,NE,-0.907865,100.467529,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.10_1', 'name': 'Padang'}, 'level3': {'gid': 'IDN.30.10.11_1', 'name': 'Pauh'}}",2018,9,30,2018-09-30,273,273,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']",2025-02-06T17:50:43.485+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00007001'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm2.staticflickr.com/1924/31344871668_815d7ba36f_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00007001,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006012007,herb:catalog:HerbAnda:Plant:00007001,,,
2006004367,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.732+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,7432866,6,7707728,220,691,5015,2988638.0,2993394.0,7432866,Rubus moluccanus var. angulosus Kalkman,Rubus moluccanus var. angulosus Kalkman,Plantae,Tracheophyta,Rosales,Rosaceae,Rubus,Rubus moluccanus,Rubus,moluccanus,VARIETY,ACCEPTED,,-0.73994,100.800005,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.16_1', 'name': 'Sawahlunto'}, 'level3': {'gid': 'IDN.30.16.3_1', 'name': 'Silungkang'}}",2018,9,30,2018-09-30,273,273,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']",2025-02-06T17:50:44.732+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00008866'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm2.staticflickr.com/1941/30326861157_ca621aa1c5_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00008866,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006004367,herb:catalog:HerbAnda:Plant:00008866,angulosus,2019-02-13T00:00:00,Shuichiro Tagane
2006003756,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:43.663+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,7318817,6,7707728,220,1353,6708,3032996.0,7318817.0,7318817,Symplocos cochinchinensis (Lour.) S.Moore,Symplocos cochinchinensis (Lour.) S.Moore,Plantae,Tracheophyta,Ericales,Symplocaceae,Symplocos,Symplocos cochinchinensis,Symplocos,cochinchinensis,SPECIES,ACCEPTED,NE,-0.481078,100.579429,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.20_1', 'name': 'Tanah Datar'}, 'level3': {'gid': 'IDN.30.20.8_1', 'name': 'Rambatan'}}",2018,10,28,2018-10-28,301,301,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']",2025-02-06T17:50:43.663+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00008175'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm2.staticflickr.com/1935/45237856951_5977aafe19_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00008175,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006003756,herb:catalog:HerbAnda:Plant:00008175,,,
2006014110,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.862+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,3823872,6,7707728,220,408,6654,6365695.0,8975078.0,8975078,Henckelia koerperi (B.L.Burtt) A.Weber & B.L.Burtt,Codonoboea koerperi (B.L.Burtt) A.Weber,Plantae,Tracheophyta,Lamiales,Gesneriaceae,Codonoboea,Codonoboea koerperi,Henckelia,koerperi,SPECIES,SYNONYM,NE,-0.108217,100.675378,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.7_1', 'name': 'Lima Puluh Kota'}, 'level3': {'gid': 'IDN.30.7.5_1', 'name': 'Harau'}}",2018,11,11,2018-11-11,315,315,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'IDENTIFIED_DATE_INVALID']",2025-02-06T17:50:44.862+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00006179'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm5.staticflickr.com/4861/45727131951_3185d8eb0e_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00006179,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006014110,herb:catalog:HerbAnda:Plant:00006179,,,Radhiah Zakaria
2006008288,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:43.814+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,5378650,6,7707728,220,1414,4691,3062330.0,5378650.0,5378650,Mallotus paniculatus (Lam.) Müll.Arg.,Mallotus paniculatus (Lam.) Müll.Arg.,Plantae,Tracheophyta,Malpighiales,Euphorbiaceae,Mallotus,Mallotus paniculatus,Mallotus,paniculatus,SPECIES,ACCEPTED,LC,-0.9107,100.462046,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.10_1', 'name': 'Padang'}, 'level3': {'gid': 'IDN.30.10.11_1', 'name': 'Pauh'}}",2017,4,29,2017-04-29,119,119,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'IDENTIFIED_DATE_INVALID']",2025-02-06T17:50:43.814+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00013835'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm5.staticflickr.com/4910/44717995850_05a940834c_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00013835,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006008288,herb:catalog:HerbAnda:Plant:00013835,,,
2006008713,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.435+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,5378721,6,7707728,220,1414,4691,3062330.0,5378721.0,5378721,Mallotus peltatus (Geiseler) Müll.Arg.,Mallotus peltatus (Geiseler) Müll.Arg.,Plantae,Tracheophyta,Malpighiales,Euphorbiaceae,Mallotus,Mallotus peltatus,Mallotus,peltatus,SPECIES,ACCEPTED,LC,-0.9107,100.462046,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.10_1', 'name': 'Padang'}, 'level3': {'gid': 'IDN.30.10.11_1', 'name': 'Pauh'}}",2017,4,29,2017-04-29,119,119,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'IDENTIFIED_DATE_INVALID']",2025-02-06T17:50:44.435+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00014203'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm8.staticflickr.com/7829/46483989612_68da8c01e5_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00014203,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006008713,herb:catalog:HerbAnda:Plant:00014203,,,
2006001884,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:43.786+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,2878443,6,7707728,220,1354,4689,2877951.0,2878443.0,2878443,Quercus gemelliflora Blume,Quercus gemelliflora Blume,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus gemelliflora,Quercus,gemelliflora,SPECIES,ACCEPTED,LC,-0.907219,100.462217,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.10_1', 'name': 'Padang'}, 'level3': {'gid': 'IDN.30.10.11_1', 'name': 'Pauh'}}",2016,1,27,2016-01-27,27,27,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']",2025-02-06T17:50:43.786+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00000541'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm8.staticflickr.com/7843/46514179882_2639be3236_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00000541,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006001884,herb:catalog:HerbAnda:Plant:00000541,,2016-01-27T00:00:00,Nurainas
2006001856,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:43.787+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,2878443,6,7707728,220,1354,4689,2877951.0,2878443.0,2878443,Quercus gemelliflora Blume,Quercus gemelliflora Blume,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus gemelliflora,Quercus,gemelliflora,SPECIES,ACCEPTED,LC,-0.907219,100.462217,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.10_1', 'name': 'Padang'}, 'level3': {'gid': 'IDN.30.10.11_1', 'name': 'Pauh'}}",2016,1,27,2016-01-27,27,27,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']",2025-02-06T17:50:43.787+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00000542'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm8.staticflickr.com/7890/46514179092_34c88a6dab_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00000542,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006001856,herb:catalog:HerbAnda:Plant:00000542,,2016-01-27T00:00:00,Nurainas
2006001868,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:43.788+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,2878443,6,7707728,220,1354,4689,2877951.0,2878443.0,2878443,Quercus gemelliflora Blume,Quercus gemelliflora Blume,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus gemelliflora,Quercus,gemelliflora,SPECIES,ACCEPTED,LC,-0.907219,100.462217,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.10_1', 'name': 'Padang'}, 'level3': {'gid': 'IDN.30.10.11_1', 'name': 'Pauh'}}",2016,1,27,2016-01-27,27,27,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']",2025-02-06T17:50:43.788+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00000543'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm8.staticflickr.com/7820/32692697248_2d6e24feb4_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00000543,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006001868,herb:catalog:HerbAnda:Plant:00000543,,2016-01-27T00:00:00,Nurainas
2006011235,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.649+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,3702049,6,7707728,220,422,6682,3190711.0,3702049.0,3702049,Nepenthes gracilis Korth.,Nepenthes gracilis Korth.,Plantae,Tracheophyta,Caryophyllales,Nepenthaceae,Nepenthes,Nepenthes gracilis,Nepenthes,gracilis,SPECIES,ACCEPTED,LC,0.073419,100.529611,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.7_1', 'name': 'Lima Puluh Kota'}, 'level3': {'gid': 'IDN.30.7.2_1', 'name': 'Bukik Barisan'}}",2016,4,23,2016-04-23,114,114,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']",2025-02-06T17:50:44.649+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00004170'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm2.staticflickr.com/1952/30131660957_11e6e40895_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00004170,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006011235,herb:catalog:HerbAnda:Plant:00004170,,,
2006006839,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.002+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,3076595,6,7707728,220,1414,8807,2874170.0,3076595.0,3076595,Antidesma montanum Blume,Antidesma montanum Blume,Plantae,Tracheophyta,Malpighiales,Phyllanthaceae,Antidesma,Antidesma montanum,Antidesma,montanum,SPECIES,ACCEPTED,LC,-1.223701,100.567586,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.15_1', 'name': 'Pesisir Selatan'}, 'level3': {'gid': 'IDN.30.15.3_1', 'name': 'Bayang'}}",2015,4,25,2015-04-25,115,115,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'IDENTIFIED_DATE_INVALID']",2025-02-06T17:50:44.002+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00012059'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm8.staticflickr.com/7862/46508578561_f9b985d6ec_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00012059,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006006839,herb:catalog:HerbAnda:Plant:00012059,,,
2006001337,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.240+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,5333061,6,7707728,220,1354,4689,2881728.0,5333061.0,5333061,Castanopsis argentea (Blume) A.DC.,Castanopsis argentea (Blume) A.DC.,Plantae,Tracheophyta,Fagales,Fagaceae,Castanopsis,Castanopsis argentea,Castanopsis,argentea,SPECIES,ACCEPTED,EN,-1.740056,101.259611,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.8_1', 'name': 'Jambi'}, 'level2': {'gid': 'IDN.8.4_1', 'name': 'Kerinci'}, 'level3': {'gid': 'IDN.8.4.10_1', 'name': 'Kayu Aro'}}",2014,8,30,2014-08-30,242,242,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']",2025-02-06T17:50:44.240+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00000005'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm5.staticflickr.com/4836/31625015097_8411bd23e7_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00000005,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006001337,herb:catalog:HerbAnda:Plant:00000005,,,
2006001564,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.124+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,5332761,6,7707728,220,1354,4689,2876673.0,5332761.0,5332761,Lithocarpus gracilis (Korth.) Soepadmo,Lithocarpus gracilis (Korth.) Soepadmo,Plantae,Tracheophyta,Fagales,Fagaceae,Lithocarpus,Lithocarpus gracilis,Lithocarpus,gracilis,SPECIES,ACCEPTED,LC,-1.745444,101.242694,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.8_1', 'name': 'Jambi'}, 'level2': {'gid': 'IDN.8.4_1', 'name': 'Kerinci'}, 'level3': {'gid': 'IDN.8.4.10_1', 'name': 'Kayu Aro'}}",2014,8,30,2014-08-30,242,242,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']",2025-02-06T17:50:44.124+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00000259'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm5.staticflickr.com/4814/46514496462_56ed364c44_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00000259,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006001564,herb:catalog:HerbAnda:Plant:00000259,,,
2006008497,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.426+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,5378650,6,7707728,220,1414,4691,3062330.0,5378650.0,5378650,Mallotus paniculatus (Lam.) Müll.Arg.,Mallotus paniculatus (Lam.) Müll.Arg.,Plantae,Tracheophyta,Malpighiales,Euphorbiaceae,Mallotus,Mallotus paniculatus,Mallotus,paniculatus,SPECIES,ACCEPTED,LC,-0.59995,100.992627,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.17_1', 'name': 'Sijunjung'}, 'level3': {'gid': 'IDN.30.17.6_1', 'name': 'Sijunjung'}}",2014,11,16,2014-11-16,320,320,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'IDENTIFIED_DATE_INVALID']",2025-02-06T17:50:44.426+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00014124'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm8.staticflickr.com/7888/44717837820_23dc13d238_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00014124,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006008497,herb:catalog:HerbAnda:Plant:00014124,,,
2006003169,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:43.945+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,4157600,6,7707728,220,7224005,6638,2874710.0,4157600.0,4157600,Begonia multangula Blume,Begonia multangula Blume,Plantae,Tracheophyta,Cucurbitales,Begoniaceae,Begonia,Begonia multangula,Begonia,multangula,SPECIES,ACCEPTED,NE,-0.554676,100.215158,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.9_1', 'name': 'Padang Pariaman'}, 'level3': {'gid': 'IDN.30.9.9_1', 'name': 'Padang Sago'}}",2013,4,16,2013-04-16,106,106,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']",2025-02-06T17:50:43.945+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00001692'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://farm8.staticflickr.com/7858/47016871151_6722f7f76e_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00001692,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006003169,herb:catalog:HerbAnda:Plant:00001692,,,
